participant,baseline,adapting,task,trial,temperature,accuracy,active_interval,active_zone,rt,repetition,baseline_flag,target_flag,deviation_flag,recorded_temperature
30,32.1,34.1,1,22,1,1,1,2,0.567102000000887,0,0,0,0,35
30,32.1,34.1,1,23,0.8,1,2,1,2.01968590001343,0,0,0,0,35
30,32.1,34.1,1,24,0.8,1,2,2,1.96293909999076,0,0,0,0,34.8
30,32.1,34.1,1,25,0.8,1,1,1,0.456645999976899,0,0,0,0,34.8
30,32.1,34.1,1,26,0.8,1,2,2,0.634503400011454,0,0,0,0,34.8
30,32.1,34.1,1,27,0.8,1,2,1,0.667002100031823,0,0,0,0,34.8
30,32.1,34.1,1,28,0.8,0,2,2,1.2692825999693,0,0,0,0,34.8
30,32.1,34.1,1,29,1,1,1,1,2.92205610004021,0,0,1,0,34.8
32,32.2,32.2,0,1,1.8,1,2,1,0.702457300008973,0,0,0,0,30.3893617021277
32,32.2,32.2,0,2,1.6,1,2,2,0.514592500025174,0,1,0,0,30.6
32,32.2,32.2,0,3,1.2,1,2,1,0.719957299996167,0,1,0,0,31
32,32.2,32.2,0,4,1,1,1,2,1.17005660000723,0,0,0,0,31.2
32,32.2,32.2,0,5,0.8,1,1,1,0.65947350001079,0,1,0,0,31.4
32,32.2,32.2,0,6,0.6,0,1,2,0.498543699999573,0,0,0,0,31.6
32,32.2,32.2,0,7,1.2,1,2,1,0.499677599989809,0,0,0,0,31
32,32.2,32.2,0,8,1,1,1,2,0.732876499998383,0,0,0,0,31.2
32,32.2,32.2,0,9,1,1,1,1,0.625105099985376,0,0,0,0,31.15
32,32.2,32.2,0,10,1,1,2,2,0.505753500008723,0,0,0,0,31.2
32,32.2,32.2,0,11,0.8,1,2,1,0.416528600006131,0,0,0,0,31.4
32,32.2,32.2,0,12,0.8,1,1,2,0.780953300010879,0,0,0,0,31.4
32,32.2,32.2,0,13,0.8,1,1,1,0.402795499976492,0,0,0,0,31.3766666666667
32,32.2,32.2,0,14,0.8,1,1,2,0.588241399993422,0,0,0,0,31.4
32,32.2,32.2,0,15,0.8,1,2,1,0.378209099988453,0,0,0,0,31.4
32,32.2,32.2,0,16,0.8,1,1,2,0.431605399993714,0,0,0,0,31.4
32,32.2,32.2,0,17,0.4,1,2,1,0.506795599998441,0,0,0,0,31.8
32,32.2,32.2,0,18,0.4,1,2,2,0.519180000002962,0,0,0,0,31.8
32,32.2,32.2,0,19,0.4,1,1,1,0.834869900019839,0,0,0,0,31.8
32,32.2,32.2,0,20,0.4,1,2,2,0.658417500002543,0,0,0,0,31.8
32,32.2,32.2,0,21,0.4,0,2,1,0.856815499981167,0,0,0,0,31.8
32,32.2,32.2,0,22,0.6,1,2,2,0.538939199992456,0,0,0,0,31.6
32,32.2,32.2,0,23,0.4,1,1,1,0.827410800004145,0,1,0,0,31.8
32,32.2,32.2,0,24,0.4,0,1,2,0.457978699996602,0,0,0,0,31.8
32,32.2,32.2,0,25,0.8,1,2,1,0.384992200008128,0,0,0,0,31.4
32,32.2,32.2,0,26,0.6,1,1,2,0.387710900016828,0,0,0,0,31.6
32,32.2,32.2,0,27,0.6,1,1,1,0.456866499996977,0,0,0,0,31.6
32,32.2,32.2,0,28,0.6,1,2,2,0.497533100016881,0,0,0,0,31.6
32,32.2,32.2,0,29,0.6,1,2,1,0.700853399990592,0,0,0,0,31.6
32,32.2,32.2,0,30,0.6,1,1,2,0.753614100016421,0,0,0,0,31.6
32,32.2,33.2,0,1,1.8,1,1,1,1.13361359998817,0,0,0,0,31.4
32,32.2,33.2,0,2,1.6,1,2,2,0.791828100016573,0,0,0,0,31.6
32,32.2,33.2,0,3,1.2,1,1,1,0.805437900009565,0,1,0,0,32
32,32.2,33.2,0,4,1,1,1,2,0.775451099994825,0,0,0,0,32.2
32,32.2,33.2,0,5,0.8,1,2,1,0.584761300007813,0,1,0,0,32.4
32,32.2,33.2,0,6,0.6,1,2,2,0.423947300005239,0,0,0,0,32.6
32,32.2,33.2,0,7,0.4,0,1,1,0.736340999981621,0,0,0,0,32.8
32,32.2,33.2,0,8,0.8,1,2,2,0.464744500000961,0,1,0,0,32.4
32,32.2,33.2,0,9,0.8,1,2,1,0.273238199995831,0,1,0,0,32.4
32,32.2,33.2,0,10,0.8,1,1,2,0.72165830002632,0,1,0,0,32.4
32,32.2,33.2,0,11,0.6,1,2,1,0.429146700014826,0,0,0,0,32.6
32,32.2,33.2,0,12,0.6,1,1,2,0.792220700008329,0,1,0,0,32.6
32,32.2,33.2,0,13,0.6,1,1,1,0.702195899997605,0,0,0,0,32.6
32,32.2,33.2,0,14,0.6,1,2,2,1.16896859998815,0,1,0,0,32.6
32,32.2,33.2,0,15,0.6,1,2,1,0.786519499990391,0,1,0,0,32.6
32,32.2,33.2,0,16,0.6,1,1,2,1.06577539999853,0,0,0,0,32.6
32,32.2,33.2,0,17,0.6,1,1,1,0.918987300014123,0,0,0,0,32.6
32,32.2,33.2,0,18,0.6,1,2,2,NaN,1,0,0,0,32.6
32,32.2,33.2,0,19,0.6,1,2,1,0.420537500001956,0,0,0,0,32.6
32,32.2,33.2,0,20,0.2,1,1,2,0.533985000016401,0,0,1,0,32.6
32,32.2,33.2,0,21,0.2,1,2,1,1.76869669998996,0,0,0,0,33
32,32.2,33.2,0,22,0.2,1,1,2,1.60639910001191,0,0,0,0,33
32,32.2,33.2,0,23,0.2,0,1,1,0.936846299999161,0,0,0,0,33
32,32.2,33.2,0,24,0.6,1,2,2,1.65415529999882,0,0,1,0,33
32,32.2,33.2,0,25,0.4,1,1,1,0.711367199983215,0,0,0,0,32.6
32,32.2,33.2,0,26,0.4,1,2,2,0.520398900000146,0,0,0,0,32.8
32,32.2,33.2,0,27,0.4,1,1,1,1.40801630000351,0,0,0,0,32.8
32,32.2,33.2,0,28,0.4,1,2,2,0.768321800016565,0,0,0,0,32.8
32,32.2,33.2,0,29,0.4,1,2,1,0.633681400009664,0,0,0,0,32.8
32,32.2,34.2,0,1,1.8,1,1,1,2.29327890000422,0,0,0,0,32.4
32,32.2,34.2,0,2,1.6,1,2,2,0.698979300010251,0,1,0,0,32.6
32,32.2,34.2,0,3,1.2,1,2,1,1.13762540000607,0,1,0,0,33
32,32.2,34.2,0,4,1,1,1,2,0.911260900000343,0,0,0,0,33.2
32,32.2,34.2,0,5,0.8,1,1,1,1.31775670000934,0,0,0,0,33.4
32,32.2,34.2,0,6,0.6,1,2,2,1.07643169999938,0,0,0,0,33.6
32,32.2,34.2,0,7,0.4,1,2,1,1.8454725999909,0,0,0,0,33.8
32,32.2,34.2,0,8,0.4,1,1,2,3.65316549999989,0,0,0,0,33.8
32,32.2,34.2,0,9,0.4,1,2,1,2.43935939998482,0,0,0,0,33.8
32,32.2,34.2,0,10,0.2,1,2,2,NaN,1,0,0,0,34.004347826087
32,32.2,34.2,0,11,0.2,0,1,1,2.0359213000047,1,0,0,0,34
32,32.2,34.2,0,12,0.4,0,1,2,NaN,1,0,0,0,34
32,32.2,34.2,0,13,0.6,1,1,1,3.99470329997712,0,0,1,0,34
32,32.2,34.2,0,14,0.6,1,2,2,NaN,0,0,1,0,33.8
32,32.2,34.2,0,15,0.6,1,2,1,2.81657919997815,0,0,1,0,33.8
32,32.2,34.2,0,16,0.6,1,2,2,0.611089000012726,0,0,0,0,33.6
32,32.2,34.2,0,17,0.6,1,1,1,0.476958300016122,0,0,0,0,33.6
32,32.2,34.2,0,18,0.6,1,1,2,0.69426449999446,0,0,0,0,33.6
32,32.2,34.2,0,19,0.6,1,2,1,0.548222300014459,0,0,0,0,33.6
32,32.2,34.2,0,20,0.6,1,1,2,0.810618899995461,0,1,0,0,33.6
32,32.2,34.2,0,21,0.6,1,2,1,0.523062400025083,0,0,0,0,33.6
32,32.2,34.2,0,22,0.4,1,2,2,0.689262400002917,0,0,0,0,33.6
32,32.2,34.2,0,23,0.4,1,1,1,0.77009679999901,0,0,0,0,33.6
32,32.2,34.2,0,24,0.4,1,1,2,0.717130600009114,0,0,0,0,33.6
32,32.2,34.2,0,25,0.4,0,1,1,0.906954000005499,0,1,0,0,33.8
32,32.2,34.2,0,26,0.6,1,2,2,0.577891200024169,0,0,1,0,33.8
32,32.2,34.2,0,27,0.6,1,2,1,0.541952800005674,0,0,1,0,33.8
32,32.2,32.2,1,1,2.6,1,2,1,0.705041699984577,0,0,0,0,34.6195652173913
32,32.2,32.2,1,2,2,1,2,2,1.15412980000838,0,0,1,0,34
32,32.2,32.2,1,3,1.8,1,1,1,1.554352200008,0,0,0,0,33.85
32,32.2,32.2,1,4,1.4,1,1,2,1.17061510001076,0,0,1,0,33.41
32,32.2,32.2,1,5,1.2,1,1,1,1.60254150000401,0,0,0,0,33.3
32,32.2,32.2,1,6,1,1,2,2,1.13464880001266,0,0,0,0,33.1
32,32.2,32.2,1,7,0.8,0,2,1,0.706945000012638,0,0,0,0,32.9
32,32.2,32.2,1,8,1.4,1,2,2,2.03632839999045,0,0,1,0,33.4304347826087
32,32.2,32.2,1,9,1.4,1,1,1,0.912076700013131,0,0,0,0,33.4614583333333
32,32.2,32.2,1,10,1.2,1,1,2,0.609624499978963,0,0,0,0,33.3
32,32.2,32.2,1,11,1.2,1,1,1,2.38611330001731,0,0,0,0,33.3
32,32.2,32.2,1,12,1,1,2,2,0.562372000014875,0,0,0,0,33.1
32,32.2,32.2,1,13,1,1,1,1,1.22547320000012,0,0,0,0,33.1
32,32.2,32.2,1,14,1,0,2,2,0.625876600010088,0,0,0,0,33.1
32,32.2,32.2,1,15,1.2,1,2,1,0.650006000010762,0,0,0,0,33.3
32,32.2,32.2,1,16,1.2,0,2,2,0.588248899992323,0,0,0,0,33.3
32,32.2,32.2,1,17,1.6,1,1,1,0.576575900020543,0,0,0,0,33.6489361702128
32,32.2,32.2,1,18,1.4,1,1,2,1.27311599999666,0,0,1,0,33.4
32,32.2,32.2,1,19,1.4,1,2,1,0.457695799996145,0,0,0,0,33.4744680851064
32,32.2,32.2,1,20,1.4,1,1,2,1.23427169999923,0,0,1,0,33.4
32,32.2,32.2,1,21,1.4,0,1,1,1.97693669999717,0,0,0,0,33.4586956521739
32,32.2,32.2,1,22,1.6,1,2,2,0.60299230000237,0,0,0,0,33.6
32,32.2,32.2,1,23,1.6,0,2,1,0.554210500005865,0,0,0,0,33.65
32,32.2,32.2,1,24,2.2,1,1,2,0.704140399990138,0,0,1,0,34.2
32,32.2,32.2,1,25,2,1,2,1,0.369992899999488,0,0,1,0,34.05
32,32.2,32.2,1,26,2,1,2,2,0.514231000008294,0,0,1,0,34.029347826087
32,32.2,32.2,1,27,1.8,1,1,1,0.753921700001229,0,0,0,0,33.8648936170213
32,32.2,32.2,1,28,1.8,1,1,2,2.08261410001433,0,0,0,0,33.8
32,32.2,32.2,1,29,1.8,1,1,1,0.916422500013141,0,0,0,0,33.85
32,32.2,32.2,1,30,1.4,1,2,2,0.470635300007416,0,0,1,0,33.4
32,32.2,33.2,1,1,2.6,1,1,1,0.612896799982991,0,0,0,0,35.6521739130435
32,32.2,33.2,1,2,2,1,1,2,0.719479999999749,0,0,1,0,35
32,32.2,33.2,1,3,1.8,1,2,1,0.750835599988932,0,0,0,0,34.8
32,32.2,33.2,1,4,1.4,1,2,2,0.616019099979894,0,0,1,0,34.4413043478261
32,32.2,33.2,1,5,1.2,1,1,1,0.61376469998504,0,0,0,0,34.3
32,32.2,33.2,1,6,1,1,2,2,0.815069000003859,0,0,0,0,34.1
32,32.2,33.2,1,7,0.8,1,2,1,0.558085099997697,0,0,0,0,33.85
32,32.2,33.2,1,8,0.6,1,1,2,1.80290429998422,0,0,0,0,33.65
32,32.2,33.2,1,9,0.6,1,1,1,0.639823999983491,0,0,0,0,33.65
32,32.2,33.2,1,10,0.4,1,2,2,0.512341699999524,0,0,1,0,33.4
32,32.2,33.2,1,11,0.4,1,2,1,0.474948000017321,0,0,1,0,33.4304347826087
32,32.2,33.2,1,12,0.2,0,1,2,1.95719279997866,0,0,1,0,33.2
32,32.2,33.2,1,13,0.6,0,1,1,1.70361960001173,0,0,0,0,33.65
32,32.2,33.2,1,14,1,1,2,2,0.471943499986082,0,0,0,0,34.1
32,32.2,33.2,1,15,0.8,1,1,1,0.754010200005723,0,0,0,0,33.85
32,32.2,33.2,1,16,0.8,1,1,2,0.421923599991715,0,0,0,0,33.9
32,32.2,33.2,1,17,0.8,0,2,1,0.423658099985914,0,0,0,0,33.9
32,32.2,33.2,1,18,1,1,2,2,0.401302899990696,0,0,0,0,34.1
32,32.2,33.2,1,19,1,1,2,1,0.48458180000307,0,0,0,0,34.1
32,32.2,33.2,1,20,1,1,1,2,0.463596799992956,0,0,1,0,34.05
32,32.2,33.2,1,21,1,1,1,1,0.622356899984879,0,0,0,0,34.1
32,32.2,33.2,1,22,1,0,2,2,0.591995800001314,0,0,0,0,34.1
32,32.2,33.2,1,23,1.2,0,1,1,0.754056599980686,0,0,0,0,34.3
32,32.2,33.2,1,24,1.8,1,2,2,0.39405179998721,0,0,0,0,34.8011111111111
32,32.2,33.2,1,25,1.6,1,1,1,0.454247799993027,0,0,0,0,34.6215909090909
32,32.2,33.2,1,26,1.4,0,1,2,0.975834599987138,0,0,1,0,34.4
32,32.2,33.2,1,27,2,1,2,1,0.69356750001316,0,0,1,0,35.0423913043478
32,32.2,33.2,1,28,2,1,2,2,0.334450800000923,0,0,1,0,35
32,32.2,33.2,1,29,1.8,1,1,1,0.609801799990237,0,0,0,0,34.85
32,32.2,33.2,1,30,1.6,1,2,2,0.540534600004321,0,0,0,0,34.6202127659574
32,32.2,34.2,1,1,2.6,1,2,1,0.783159899991006,0,0,0,0,36.6532608695652
32,32.2,34.2,1,2,2,1,1,2,0.486183800006984,0,1,1,0,36.04
32,32.2,34.2,1,3,1.8,1,2,1,0.568217400024878,0,0,0,0,35.8510869565217
32,32.2,34.2,1,4,1.4,1,1,2,0.731321899977047,0,0,1,0,35.4
32,32.2,34.2,1,5,1.2,1,1,1,0.704756299994187,0,0,0,0,35.3
32,32.2,34.2,1,6,1,1,2,2,0.615130399994086,0,0,0,0,35.1
32,32.2,34.2,1,7,0.8,1,1,1,1.53599380000378,0,0,0,0,34.9
32,32.2,34.2,1,8,0.6,0,1,2,1.73067180000362,0,0,0,0,34.6097826086957
32,32.2,34.2,1,9,1.2,1,2,1,0.88734509999631,0,0,0,0,35.3
32,32.2,34.2,1,10,1,1,2,2,0.622443900007056,0,0,0,0,35.1
32,32.2,34.2,1,11,1,1,1,1,0.657310500013409,0,0,0,0,35.1
32,32.2,34.2,1,12,1,1,2,2,0.639432700001635,0,0,1,0,35.05
32,32.2,34.2,1,13,0.8,1,2,1,1.09439179999754,0,0,0,0,34.9
32,32.2,34.2,1,14,0.8,1,1,2,1.22784100001445,0,0,0,0,34.85
32,32.2,34.2,1,15,0.8,1,1,1,0.615553800016642,0,0,0,0,34.8836956521739
32,32.2,34.2,1,16,0.8,1,2,2,1.66331410000566,0,0,0,0,34.9
32,32.2,34.2,1,17,0.8,1,2,1,0.752566100010881,0,0,0,0,34.9
32,32.2,34.2,1,18,0.8,1,1,2,2.45843329999479,0,0,0,0,34.9
32,32.2,34.2,1,19,0.4,0,2,1,2.0335299000144,0,0,1,0,34.4
32,32.2,34.2,1,20,0.8,1,1,2,2.78320720000193,0,0,0,0,34.85
32,32.2,34.2,1,21,0.8,1,1,1,0.608123399986653,0,0,0,0,34.85
32,32.2,34.2,1,22,0.8,1,2,2,0.864715299976524,0,0,0,0,34.85
32,32.2,34.2,1,23,0.8,1,1,1,0.728750499984017,0,0,0,0,34.9
32,32.2,34.2,1,24,0.8,1,2,2,0.605591100000311,0,0,0,0,34.8704545454545
32,32.2,34.2,1,25,0.8,1,2,1,0.631345400004648,0,0,0,0,34.9
32,32.2,34.2,1,26,0.8,1,1,2,1.08848739997484,0,0,0,0,34.8588888888889
32,32.2,34.2,1,27,0.8,1,2,1,0.991902599984314,0,0,0,0,34.9
32,32.2,34.2,1,28,0.8,1,2,2,0.679832299996633,0,0,0,0,34.85
32,32.2,34.2,1,29,0.8,1,1,1,0.927094000013312,0,0,0,0,34.9
32,32.2,34.2,1,30,0.8,1,1,2,1.57029969998985,0,0,0,0,34.9
34,29.5,27.5,0,1,1.8,1,1,1,0.386170899961144,0,0,0,0,25.7
34,29.5,27.5,0,2,1.6,1,2,2,0.340017399983481,0,0,0,0,25.9
34,29.5,27.5,0,3,1.2,1,1,1,0.246223799884319,0,0,0,0,26.3
34,29.5,27.5,0,4,1,1,2,2,0.318262200104073,0,0,0,0,26.5
34,29.5,27.5,0,5,0.8,1,2,1,0.301587600028142,0,0,0,0,26.7
34,29.5,27.5,0,6,0.6,1,1,2,0.285558900097385,0,0,0,0,26.9
34,29.5,27.5,0,7,0.4,1,2,1,0.309591599972919,0,0,0,0,27.1
34,29.5,27.5,0,8,0.4,1,1,2,0.221200099913403,0,0,0,0,27.1
34,29.5,27.5,0,9,0.4,1,2,1,0.229615700198337,0,0,0,0,27.1
34,29.5,27.5,0,10,0.2,1,1,2,0.262602400034666,0,0,0,0,27.3
34,29.5,27.5,0,11,0.2,1,2,1,0.263740599853918,0,0,0,0,27.3
34,29.5,27.5,0,12,0.2,0,1,2,1.26183039997704,0,0,0,0,27.3
34,29.5,27.5,0,13,0.4,1,1,1,0.284772500162944,0,0,0,0,27.1
34,29.5,27.5,0,14,0.4,1,2,2,0.252281500026584,0,0,0,0,27.1
34,29.5,27.5,0,15,0.4,1,2,1,0.273615800077096,0,0,0,0,27.1
34,29.5,27.5,0,16,0.4,1,1,2,0.207476099953055,0,0,0,0,27.1
34,29.5,27.5,0,17,0.4,1,1,1,0.606450499966741,0,0,0,0,27.1
34,29.5,27.5,0,18,0.4,1,2,2,0.236503500025719,0,0,0,0,27.1
34,29.5,27.5,0,19,0.4,0,1,1,0.321559000061825,0,0,0,0,27.1
34,29.5,27.5,0,20,0.4,1,2,2,0.477201699977741,0,0,0,0,27.1
34,29.5,27.5,0,21,0.4,1,2,1,0.285842899931595,0,0,0,0,27.1
34,29.5,27.5,0,22,0.4,1,2,2,0.424314700067043,0,0,0,0,27.1
34,29.5,27.5,0,23,0.4,1,1,1,0.223484399961308,0,0,0,0,27.1
34,29.5,27.5,0,24,0.4,0,1,2,0.297068799845874,0,0,0,0,27.1
34,29.5,27.5,0,25,0.4,1,1,1,0.406055899802595,0,0,0,0,27.1
34,29.5,27.5,0,26,0.4,1,2,2,0.277663799934089,0,0,0,0,27.1
34,29.5,27.5,0,27,0.4,1,2,1,0.371680800104514,0,0,0,0,27.1
34,29.5,27.5,0,28,0.4,1,1,2,1.13554729986936,0,0,0,0,27.1
34,29.5,27.5,0,29,0.4,1,2,1,0.298850900027901,0,0,0,0,27.1
34,29.5,27.5,0,30,0.4,1,1,2,0.238835599971935,0,0,0,0,27.1
34,29.5,28.5,0,1,1.8,1,1,1,0.282333599869162,0,0,0,0,26.7
34,29.5,28.5,0,2,1.6,1,1,2,0.294442999875173,0,0,0,0,26.8811111111111
34,29.5,28.5,0,3,1.2,1,1,1,0.544312899932265,0,0,0,0,27.3
34,29.5,28.5,0,4,1,1,2,2,0.282621699851006,0,0,0,0,27.4
34,29.5,28.5,0,5,0.8,1,2,1,0.272190500050783,0,0,0,0,27.7
34,29.5,28.5,0,6,0.6,1,2,2,0.258519199909642,0,0,0,0,27.9
34,29.5,28.5,0,7,0.4,1,2,1,0.341187900165096,0,0,0,0,28.1
34,29.5,28.5,0,8,0.4,1,2,2,0.291010899934918,0,0,0,0,28.1
34,29.5,28.5,0,9,0.4,1,1,1,0.304643700132146,0,0,0,0,28.1
34,29.5,28.5,0,10,0.2,0,1,2,0.96516970009543,0,0,0,0,28.3
34,29.5,28.5,0,11,0.4,1,2,1,0.255041299853474,0,0,0,0,28.1
34,29.5,28.5,0,12,0.4,1,1,2,0.289488099981099,0,0,0,0,28.1
34,29.5,28.5,0,13,0.4,1,1,1,0.264575700042769,0,0,0,0,28.1
34,29.5,28.5,0,14,0.4,1,1,2,0.310598700074479,0,0,0,0,28.1
34,29.5,28.5,0,15,0.4,1,2,1,0.462758099893108,0,0,0,0,28.1
34,29.5,28.5,0,16,0.4,1,2,2,0.262335299979895,0,0,0,0,28.1
34,29.5,28.5,0,17,0.4,1,2,1,0.307369900168851,0,0,0,0,28.1
34,29.5,28.5,0,18,0.4,1,1,2,0.302612900035456,0,0,0,0,28.1
34,29.5,28.5,0,19,0.4,1,2,1,0.334686299785972,0,0,0,0,28.1
34,29.5,28.5,0,20,0.4,1,1,2,0.308934700209647,0,0,0,0,28.1
34,29.5,28.5,0,21,0.4,1,2,1,0.301840299973264,0,0,0,0,28.1
34,29.5,28.5,0,22,0.4,1,1,2,0.30093239992857,0,0,0,0,28.1
34,29.5,28.5,0,23,0.4,1,1,1,0.248114899965003,0,0,0,0,28.1
34,29.5,28.5,0,24,0.4,0,2,2,0.352687800070271,0,0,0,0,28.1
34,29.5,28.5,0,25,0.4,1,1,1,0.262060899985954,0,0,0,0,28.1
34,29.5,28.5,0,26,0.4,1,2,2,0.389835000038147,0,0,0,0,28.1
34,29.5,28.5,0,27,0.4,1,1,1,0.311359699815512,0,0,0,0,28.1
34,29.5,28.5,0,28,0.4,1,2,2,0.293780899839476,0,0,0,0,28.1
34,29.5,28.5,0,29,0.4,1,2,1,0.296266700141132,0,0,0,0,28.1
34,29.5,28.5,0,30,0.4,1,1,2,0.287645000033081,0,0,0,0,28.1
34,29.5,29.5,0,1,1.8,1,2,1,0.458259999984875,0,0,0,0,27.7
34,29.5,29.5,0,2,1.6,1,2,2,0.265462799929082,0,0,0,0,27.895652173913
34,29.5,29.5,0,3,1.2,1,2,1,0.395767700159922,0,0,0,0,28.3
34,29.5,29.5,0,4,1,1,1,2,0.347714100033045,0,0,0,0,28.5
34,29.5,29.5,0,5,0.8,1,1,1,0.273022799985483,0,0,0,0,28.7
34,29.5,29.5,0,6,0.6,1,1,2,2.04907700000331,0,0,0,0,28.9
34,29.5,29.5,0,7,0.4,1,2,1,0.265005999943241,0,0,0,0,29.1
34,29.5,29.5,0,8,0.4,0,1,2,0.338299200171605,0,0,0,0,29.1
34,29.5,29.5,0,9,0.8,1,1,1,0.281933600082994,0,0,0,0,28.7
34,29.5,29.5,0,10,0.8,1,2,2,0.303434700006619,0,0,0,0,28.7
34,29.5,29.5,0,11,0.6,1,2,1,0.287003299919888,0,0,0,0,28.9
34,29.5,29.5,0,12,0.6,1,1,2,1.55314279999584,0,0,0,0,28.9
34,29.5,29.5,0,13,0.6,1,1,1,2.0109180000145,0,0,0,0,28.9
34,29.5,29.5,0,14,0.6,1,1,2,0.281025599921122,0,0,0,0,28.9
34,29.5,29.5,0,15,0.6,1,2,1,0.240067000035197,0,0,0,0,28.9
34,29.5,29.5,0,16,0.6,1,1,2,0.271149300038815,0,0,0,0,28.9
34,29.5,29.5,0,17,0.6,1,2,1,0.262602400034666,0,0,0,0,28.9
34,29.5,29.5,0,18,0.2,1,2,2,0.283481699880213,0,0,0,0,29.3
34,29.5,29.5,0,19,0.2,1,1,1,0.315162899903953,0,0,0,0,29.3
34,29.5,29.5,0,20,0.2,1,2,2,0.28654390014708,0,0,0,0,29.3
34,29.5,29.5,0,21,0.2,1,2,1,0.240306099876761,0,0,0,0,29.3
34,29.5,29.5,0,22,0.2,1,2,2,0.251657099928707,0,0,0,0,29.3
34,29.5,29.5,0,23,0.2,1,1,1,1.15858460008167,0,0,0,0,29.3
34,29.5,29.5,0,24,0.2,1,1,2,0.280213000020012,0,0,0,0,29.3
34,29.5,29.5,0,25,0.2,1,2,1,0.283344900002703,0,0,0,0,29.3
34,29.5,29.5,0,26,0.2,1,1,2,0.327071400126442,0,0,0,0,29.3
34,29.5,29.5,0,27,0.2,1,1,1,2.07115939981304,0,0,0,0,29.3
34,29.5,29.5,0,28,0.2,1,2,2,0.50131419999525,0,0,0,0,29.3
34,29.5,29.5,0,29,0.2,1,2,1,0.27305470011197,0,0,0,0,29.3
34,29.5,29.5,0,30,0.2,1,1,2,1.3550445002038,0,0,0,0,29.3
34,29.5,30.5,0,1,1.8,1,1,1,0.350579200079665,0,0,0,0,28.6989130434783
34,29.5,30.5,0,2,1.6,1,2,2,0.302215500036255,0,0,0,0,28.9
34,29.5,30.5,0,3,1.2,1,1,1,0.353962100110948,0,0,0,0,29.2636363636364
34,29.5,30.5,0,4,1,1,1,2,0.27686470001936,0,0,0,0,29.4
34,29.5,30.5,0,5,0.8,1,2,1,0.318358900025487,0,0,0,0,29.7
34,29.5,30.5,0,6,0.6,1,2,2,0.379490100080147,0,0,0,0,29.9
34,29.5,30.5,0,7,0.4,1,1,1,0.345626400085166,0,0,0,0,30.1
34,29.5,30.5,0,8,0.4,1,2,2,0.367956700036302,0,0,0,0,30.1
34,29.5,30.5,0,9,0.4,1,2,1,0.436667799949646,0,0,0,0,30.1
34,29.5,30.5,0,10,0.2,1,1,2,0.333550499984995,0,0,0,0,30.3
34,29.5,30.5,0,11,0.2,1,2,1,0.344319899799302,0,0,0,0,30.3
34,29.5,30.5,0,12,0.2,1,1,2,0.362547300057486,0,0,0,0,30.3
34,29.5,30.5,0,13,0.2,1,1,1,0.296328700147569,0,0,0,0,30.3
34,29.5,30.5,0,14,0.2,1,2,2,0.364308899967,0,0,0,0,30.3
34,29.5,30.5,0,15,0.2,1,2,1,0.287252300186083,0,0,0,0,30.3
34,29.5,30.5,0,16,0.2,0,1,2,0.894477899884805,0,0,0,0,30.3
34,29.5,30.5,0,17,0.2,1,1,1,0.315925800008699,0,0,0,0,30.3
34,29.5,30.5,0,18,0.2,1,2,2,0.43737559998408,0,0,0,0,30.3
34,29.5,30.5,0,19,0.2,1,2,1,0.438538500107825,0,0,0,0,30.3
34,29.5,30.5,0,20,0.2,1,1,2,0.688408700050786,0,0,0,0,30.3
34,29.5,30.5,0,21,0.2,1,2,1,0.401557300006971,0,0,0,0,30.3
34,29.5,30.5,0,22,0.2,1,1,2,0.289999999804422,0,0,0,0,30.3
34,29.5,30.5,0,23,0.2,1,1,1,0.486005299957469,0,0,0,0,30.3
34,29.5,30.5,0,24,0.2,1,2,2,NaN,1,0,0,0,30.3
34,29.5,30.5,0,25,0.2,1,1,1,0.526755800005049,0,0,0,0,30.3
34,29.5,30.5,0,26,0.2,1,2,2,0.478013799991459,0,0,0,0,30.3
34,29.5,30.5,0,27,0.2,1,1,1,0.482040999922901,0,0,0,0,30.3
34,29.5,30.5,0,28,0.2,1,2,2,0.306673999875784,0,0,0,0,30.3
34,29.5,30.5,0,29,0.2,1,2,1,0.297239099862054,0,0,0,0,30.3
34,29.5,31.5,0,1,1.8,1,1,1,1.44422960001975,0,0,0,0,29.7
34,29.5,31.5,0,2,1.6,1,2,2,1.07180389994755,0,0,0,0,29.9
34,29.5,31.5,0,3,1.2,1,2,1,0.689389999955893,0,0,0,0,30.3
34,29.5,31.5,0,4,1,1,1,2,0.505493399919942,0,0,0,0,30.5
34,29.5,31.5,0,5,0.8,1,1,1,0.556958500063047,0,0,0,0,30.7
34,29.5,31.5,0,6,0.6,1,2,2,0.616947699803859,0,0,0,0,30.9
34,29.5,31.5,0,7,0.4,1,2,1,0.637901100097224,0,0,0,0,31.1
34,29.5,31.5,0,8,0.4,1,1,2,0.383858500048518,0,0,0,0,31.1
34,29.5,31.5,0,9,0.4,1,2,1,0.497259200084955,0,0,0,0,31.1
34,29.5,31.5,0,10,0.2,1,2,2,0.959567399928346,0,0,0,0,31.3
34,29.5,31.5,0,11,0.2,1,1,1,0.410876899957657,0,0,0,0,31.3
34,29.5,31.5,0,12,0.2,1,1,2,0.446891800034791,0,0,0,0,31.3
34,29.5,31.5,0,13,0.2,1,1,1,0.842484100023285,0,0,0,0,31.3
