participant,baseline,adapting,task,trial,temperature,accuracy
26,31.6,31.6,1,4,3,1
26,31.6,31.6,1,5,2.8,1
26,31.6,31.6,1,6,2.6,1
26,31.6,31.6,1,7,2.4,1
26,31.6,31.6,1,8,2.2,1
26,31.6,31.6,1,9,2.2,0
26,31.6,31.6,1,10,2.8,1
26,31.6,31.6,1,11,2.8,1
26,31.6,31.6,1,12,2.6,1
26,31.6,31.6,1,13,2.6,1
26,31.6,31.6,1,14,2.4,1
26,31.6,31.6,1,15,2.4,1
26,31.6,31.6,1,16,2,1
26,31.6,31.6,1,17,2,1
26,31.6,31.6,1,18,2,1
26,31.6,31.6,1,19,2,1
26,31.6,31.6,1,20,1.6,1
26,31.6,31.6,1,21,1.6,0
26,31.6,31.6,1,22,2,1
26,31.6,31.6,1,23,2,1
26,31.6,31.6,1,24,2,0
26,31.6,31.6,1,25,2.4,1
26,31.6,31.6,1,26,2.2,1
26,31.6,31.6,1,27,2.2,1
26,31.6,31.6,1,28,2,1
26,31.6,31.6,1,29,2,1
26,31.6,31.6,1,30,1.8,1
26,31.6,32.6,1,1,2.6,1
26,31.6,32.6,1,2,2,1
26,31.6,32.6,1,3,1.8,1
26,31.6,32.6,1,4,1.4,1
26,31.6,32.6,1,5,1.2,1
26,31.6,32.6,1,6,1,1
26,31.6,32.6,1,7,0.8,0
26,31.6,32.6,1,8,1.4,1
26,31.6,32.6,1,9,1.4,1
26,31.6,32.6,1,10,1.2,1
26,31.6,32.6,1,11,1.2,0
26,31.6,32.6,1,12,1.6,1
26,31.6,32.6,1,13,1.6,1
26,31.6,32.6,1,14,1.4,0
26,31.6,32.6,1,15,1.8,0
26,31.6,32.6,1,16,2.8,1
26,31.6,32.6,1,17,2.6,1
26,31.6,32.6,1,18,2.4,1
26,31.6,32.6,1,19,2.2,1
26,31.6,32.6,1,20,2.2,1
26,31.6,32.6,1,21,2,0
26,31.6,32.6,1,22,2.6,1
26,31.6,32.6,1,23,2.4,1
26,31.6,32.6,1,24,2.4,1
26,31.6,32.6,1,25,2.4,1
26,31.6,32.6,1,26,1.8,1
26,31.6,32.6,1,27,1.8,1
26,31.6,32.6,1,28,1.8,1
26,31.6,32.6,1,29,1.8,1
26,31.6,32.6,1,30,1.6,1
26,31.6,33.6,1,1,2.6,1
26,31.6,33.6,1,2,2,1
26,31.6,33.6,1,3,1.8,1
26,31.6,33.6,1,4,1.4,1
26,31.6,33.6,1,5,1.2,1
26,31.6,33.6,1,6,1,1
26,31.6,33.6,1,7,0.8,0
26,31.6,33.6,1,8,1.4,1
26,31.6,33.6,1,9,1.4,1
26,31.6,33.6,1,10,1.2,1
26,31.6,33.6,1,11,1.2,1
26,31.6,33.6,1,12,1,1
26,31.6,33.6,1,13,1,1
26,31.6,33.6,1,14,1,1
26,31.6,33.6,1,15,1,1
26,31.6,33.6,1,16,1,1
26,31.6,33.6,1,17,0.6,1
26,31.6,33.6,1,18,0.6,0
26,31.6,33.6,1,19,1,1
26,31.6,33.6,1,20,1,1
26,31.6,33.6,1,21,1,0
26,31.6,33.6,1,22,1.2,1
26,31.6,33.6,1,23,1,1
26,31.6,33.6,1,24,1,0
26,31.6,33.6,1,25,1.2,0
26,31.6,33.6,1,26,1.4,1
26,31.6,33.6,1,27,1.4,1
26,31.6,33.6,1,28,1.4,1
26,31.6,33.6,1,29,1.2,0
26,31.6,33.6,1,30,1.6,1
28,32.3,30.3,0,1,1.8,1
28,32.3,30.3,0,2,1.6,1
28,32.3,30.3,0,3,1.2,1
28,32.3,30.3,0,4,1,1
28,32.3,30.3,0,5,0.8,1
28,32.3,30.3,0,6,0.6,1
28,32.3,30.3,0,7,0.4,1
28,32.3,30.3,0,8,0.4,0
28,32.3,30.3,0,9,0.8,1
28,32.3,30.3,0,10,0.8,1
28,32.3,30.3,0,11,0.6,1
28,32.3,30.3,0,12,0.6,1
28,32.3,30.3,0,13,0.6,1
28,32.3,30.3,0,14,0.6,1
28,32.3,30.3,0,15,0.6,1
28,32.3,30.3,0,16,0.6,1
28,32.3,30.3,0,17,0.6,1
28,32.3,30.3,0,18,0.2,1
28,32.3,30.3,0,19,0.2,1
28,32.3,30.3,0,20,0.2,1
28,32.3,30.3,0,21,0.2,1
28,32.3,30.3,0,22,0.2,1
28,32.3,30.3,0,23,0.2,1
28,32.3,30.3,0,24,0.2,1
28,32.3,30.3,0,25,0.2,1
28,32.3,30.3,0,26,0.2,1
28,32.3,30.3,0,27,0.2,1
28,32.3,30.3,0,28,0.2,1
28,32.3,30.3,0,29,0.2,1
28,32.3,30.3,0,30,0.2,1
28,32.3,31.3,0,1,1.8,1
28,32.3,31.3,0,2,1.6,1
28,32.3,31.3,0,3,1.2,1
28,32.3,31.3,0,4,1,1
28,32.3,31.3,0,5,0.8,1
28,32.3,31.3,0,6,0.6,1
28,32.3,31.3,0,7,0.4,1
28,32.3,31.3,0,8,0.4,1
28,32.3,31.3,0,9,0.4,1
28,32.3,31.3,0,10,0.2,1
28,32.3,31.3,0,11,0.2,1
28,32.3,31.3,0,12,0.2,0
28,32.3,31.3,0,13,0.4,1
28,32.3,31.3,0,14,0.4,1
28,32.3,31.3,0,15,0.4,1
28,32.3,31.3,0,16,0.4,1
28,32.3,31.3,0,17,0.4,1
28,32.3,31.3,0,18,0.4,1
28,32.3,31.3,0,19,0.4,1
28,32.3,31.3,0,20,0.4,1
28,32.3,31.3,0,21,0.2,0
28,32.3,31.3,0,22,0.4,1
28,32.3,31.3,0,23,0.4,1
28,32.3,31.3,0,24,0.4,1
28,32.3,31.3,0,25,0.4,1
28,32.3,31.3,0,26,0.4,1
28,32.3,31.3,0,27,0.4,1
28,32.3,31.3,0,28,0.4,1
28,32.3,31.3,0,29,0.4,1
28,32.3,32.3,0,1,1.8,1
28,32.3,32.3,0,2,1.6,1
28,32.3,32.3,0,3,1.2,1
28,32.3,32.3,0,4,1,1
28,32.3,32.3,0,5,0.8,1
28,32.3,32.3,0,6,0.6,1
28,32.3,32.3,0,7,0.4,1
28,32.3,32.3,0,8,0.4,1
28,32.3,32.3,0,9,0.4,1
28,32.3,32.3,0,10,0.2,1
28,32.3,32.3,0,11,0.2,1
28,32.3,32.3,0,12,0.2,1
28,32.3,32.3,0,13,0.2,1
28,32.3,32.3,0,14,0.2,1
28,32.3,32.3,0,15,0.2,1
28,32.3,32.3,0,16,0.2,1
28,32.3,32.3,0,17,0.2,1
28,32.3,32.3,0,18,0.2,1
28,32.3,32.3,0,19,0.2,1
28,32.3,32.3,0,20,0.2,1
28,32.3,32.3,0,21,0.2,1
28,32.3,32.3,0,22,0.2,1
28,32.3,32.3,0,23,0.2,1
28,32.3,32.3,0,24,0.2,1
28,32.3,32.3,0,25,0.2,1
28,32.3,32.3,0,26,0.2,1
28,32.3,32.3,0,27,0.2,0
28,32.3,32.3,0,28,0.2,1
28,32.3,32.3,0,29,0.2,0
28,32.3,33.3,0,1,1.8,1
28,32.3,33.3,0,2,1.6,1
28,32.3,33.3,0,3,1.2,1
28,32.3,33.3,0,4,1,1
28,32.3,33.3,0,5,0.8,1
28,32.3,33.3,0,6,0.6,1
28,32.3,33.3,0,7,0.4,1
28,32.3,33.3,0,8,0.4,1
28,32.3,33.3,0,9,0.4,1
28,32.3,33.3,0,10,0.2,1
28,32.3,33.3,0,11,0.2,1
28,32.3,33.3,0,12,0.2,0
28,32.3,33.3,0,13,0.4,1
28,32.3,33.3,0,14,0.4,1
28,32.3,33.3,0,15,0.4,1
28,32.3,33.3,0,16,0.4,1
28,32.3,33.3,0,17,0.4,1
28,32.3,33.3,0,18,0.4,1
28,32.3,33.3,0,19,0.4,1
28,32.3,33.3,0,20,0.4,1
28,32.3,33.3,0,21,0.2,1
28,32.3,33.3,0,22,0.2,1
28,32.3,33.3,0,23,0.2,1
28,32.3,33.3,0,24,0.2,1
28,32.3,33.3,0,25,0.2,1
28,32.3,33.3,0,26,0.2,1
28,32.3,33.3,0,27,0.2,1
28,32.3,33.3,0,28,0.2,1
28,32.3,33.3,0,29,0.2,1
28,32.3,33.3,0,30,0.2,0
28,32.3,34.3,0,1,1.8,1
28,32.3,34.3,0,2,1.6,1
28,32.3,34.3,0,3,1.2,1
28,32.3,34.3,0,4,1,1
28,32.3,34.3,0,5,0.8,1
28,32.3,34.3,0,6,0.6,1
28,32.3,34.3,0,7,0.4,1
28,32.3,34.3,0,8,0.4,0
28,32.3,34.3,0,9,0.8,1
28,32.3,34.3,0,10,0.8,1
28,32.3,34.3,0,11,0.6,1
28,32.3,34.3,0,12,0.6,1
28,32.3,34.3,0,13,0.6,1
28,32.3,34.3,0,14,0.6,1
28,32.3,34.3,0,15,0.6,1
28,32.3,34.3,0,16,0.6,1
28,32.3,34.3,0,17,0.6,1
28,32.3,34.3,0,18,0.2,0
28,32.3,34.3,0,19,0.6,1
28,32.3,34.3,0,20,0.6,1
28,32.3,34.3,0,21,0.6,1
28,32.3,34.3,0,22,0.6,1
28,32.3,34.3,0,23,0.6,1
28,32.3,34.3,0,24,0.6,1
28,32.3,34.3,0,25,0.6,1
28,32.3,34.3,0,26,0.6,1
28,32.3,34.3,0,27,0.6,1
28,32.3,34.3,0,28,0.4,1
28,32.3,34.3,0,29,0.4,1
28,32.3,34.3,0,30,0.4,1
28,32.3,30.3,1,1,2.6,0
28,32.3,30.3,1,2,4,1
28,32.3,30.3,1,3,3.8,1
28,32.3,30.3,1,4,3.6,1
28,32.3,30.3,1,5,3.4,1
28,32.3,30.3,1,6,3.2,1
28,32.3,30.3,1,7,3.2,0
28,32.3,30.3,1,8,3.8,1
28,32.3,30.3,1,9,3.8,1
28,32.3,30.3,1,10,3.6,1
28,32.3,30.3,1,11,3.6,1
28,32.3,30.3,1,12,3.4,1
28,32.3,30.3,1,13,3,1
28,32.3,30.3,1,14,3,1
28,32.3,30.3,1,15,2.8,1
28,32.3,30.3,1,16,2.8,1
28,32.3,30.3,1,17,2.4,0
28,32.3,30.3,1,18,3,1
28,32.3,30.3,1,19,3,1
28,32.3,30.3,1,20,3,1
28,32.3,30.3,1,21,3,1
28,32.3,30.3,1,22,3,1
28,32.3,30.3,1,23,2.8,1
28,32.3,30.3,1,24,2.8,1
28,32.3,30.3,1,25,2.4,1
28,32.3,30.3,1,26,2.2,1
28,32.3,30.3,1,27,2.2,1
28,32.3,30.3,1,28,2,1
28,32.3,31.3,1,1,2.6,1
28,32.3,31.3,1,2,2,1
28,32.3,31.3,1,3,1.8,1
28,32.3,31.3,1,4,1.4,1
28,32.3,31.3,1,5,1.2,0
28,32.3,31.3,1,6,2.2,1
28,32.3,31.3,1,7,2,1
28,32.3,31.3,1,8,1.8,1
28,32.3,31.3,1,9,1.6,1
28,32.3,31.3,1,10,1.6,1
28,32.3,31.3,1,11,1.6,1
28,32.3,31.3,1,12,1.4,1
28,32.3,31.3,1,13,1.4,1
28,32.3,31.3,1,14,1,1
28,32.3,31.3,1,15,1,1
28,32.3,31.3,1,16,1,0
28,32.3,31.3,1,17,1.4,0
28,32.3,31.3,1,18,1.6,1
28,32.3,31.3,1,19,1.6,1
28,32.3,31.3,1,20,1.6,1
28,32.3,31.3,1,21,1.6,1
28,32.3,31.3,1,22,1.6,1
28,32.3,31.3,1,23,1.6,1
28,32.3,31.3,1,24,1.2,1
28,32.3,31.3,1,25,1.2,0
28,32.3,31.3,1,26,1.6,1
28,32.3,31.3,1,27,1.6,1
28,32.3,31.3,1,28,1.6,1
28,32.3,31.3,1,29,1.6,1
28,32.3,31.3,1,30,1.2,1
28,32.3,32.3,1,1,2.6,1
28,32.3,32.3,1,2,2,1
28,32.3,32.3,1,3,1.8,0
28,32.3,32.3,1,4,3,1
28,32.3,32.3,1,5,2.8,1
28,32.3,32.3,1,6,2.6,0
28,32.3,32.3,1,7,3.6,1
28,32.3,32.3,1,8,3.4,1
28,32.3,32.3,1,9,3.2,1
28,32.3,32.3,1,10,3.2,0
28,32.3,32.3,1,11,4,0
28,32.3,32.3,1,12,4.8,1
28,32.3,32.3,1,13,4.8,0
28,32.3,32.3,1,14,5.6,0
28,32.3,32.3,1,15,6.4,1
28,32.3,32.3,1,16,6.4,1
28,32.3,32.3,1,17,5.2,1
28,32.3,32.3,1,18,5.2,1
28,32.3,32.3,1,19,5.2,0
28,32.3,32.3,1,20,6.6,1
28,32.3,32.3,1,21,6.6,0
28,32.3,32.3,1,22,6,1
28,32.3,32.3,1,23,7.4,1
28,32.3,32.3,1,24,5.2,0
28,32.3,32.3,1,25,7.4,1
28,32.3,32.3,1,26,7.4,1
28,32.3,32.3,1,27,7.4,0
28,32.3,32.3,1,28,8.8,1
28,32.3,32.3,1,29,6.2,1
28,32.3,32.3,1,30,8.8,1
28,32.3,33.3,1,1,2.6,1
28,32.3,33.3,1,2,2,1
28,32.3,33.3,1,3,1.8,0
28,32.3,33.3,1,4,3,0
28,32.3,33.3,1,5,4.2,0
28,32.3,33.3,1,6,5.2,1
28,32.3,33.3,1,7,5.2,1
28,32.3,33.3,1,8,5,0
28,32.3,33.3,1,9,5.8,0
28,32.3,33.3,1,10,6.6,1
28,32.3,33.3,1,11,6.4,0
28,32.3,33.3,1,12,7.2,1
28,32.3,33.3,1,13,7.2,0
28,32.3,33.3,1,14,7.8,1
28,32.3,33.3,1,15,6.6,0
28,32.3,33.3,1,16,8,1
28,32.3,33.3,1,17,8,1
28,32.3,33.3,1,18,8,1
28,32.3,33.3,1,19,8,1
28,32.3,33.3,1,20,8,1
28,32.3,33.3,1,21,6.6,1
28,32.3,33.3,1,22,6.4,1
28,32.3,33.3,1,23,6.2,1
28,32.3,33.3,1,24,6.2,1
28,32.3,33.3,1,25,6,1
28,32.3,33.3,1,26,5.8,1
28,32.3,33.3,1,27,5.6,1
28,32.3,33.3,1,28,5.4,1
28,32.3,33.3,1,29,5.4,1
28,32.3,34.3,1,1,2.6,1
28,32.3,34.3,1,2,2,0
28,32.3,34.3,1,3,3.4,0
28,32.3,34.3,1,4,4.6,1
28,32.3,34.3,1,5,4.4,1
28,32.3,34.3,1,6,4.2,1
28,32.3,34.3,1,7,4,1
28,32.3,34.3,1,8,4,1
28,32.3,34.3,1,9,3.8,1
28,32.3,34.3,1,10,3.2,0
28,32.3,34.3,1,11,4,1
28,32.3,34.3,1,12,4,0
28,32.3,34.3,1,13,4.6,1
28,32.3,34.3,1,14,4.6,0
28,32.3,34.3,1,15,5.2,0
28,32.3,34.3,1,16,6,1
28,32.3,34.3,1,17,6,0
28,32.3,34.3,1,18,6.6,1
28,32.3,34.3,1,19,5.6,1
28,32.3,34.3,1,20,5.6,1
28,32.3,34.3,1,21,5.4,1
28,32.3,34.3,1,22,5.4,1
28,32.3,34.3,1,23,5,0
28,32.3,34.3,1,24,7,1
28,32.3,34.3,1,25,7,1
28,32.3,34.3,1,26,7,1
28,32.3,34.3,1,27,7,1
28,32.3,34.3,1,28,5.6,0
29,32.5,30.5,0,1,1.8,1
29,32.5,30.5,0,2,1.6,1
29,32.5,30.5,0,3,1.2,1
29,32.5,30.5,0,4,1,1
29,32.5,30.5,0,5,0.8,1
29,32.5,30.5,0,6,0.6,1
29,32.5,30.5,0,7,0.4,1
29,32.5,30.5,0,8,0.4,1
29,32.5,30.5,0,9,0.4,1
29,32.5,30.5,0,10,0.2,1
29,32.5,30.5,0,11,0.2,1
29,32.5,30.5,0,12,0.2,1
29,32.5,30.5,0,13,0.2,0
29,32.5,30.5,0,14,0.4,1
29,32.5,30.5,0,15,0.4,0
29,32.5,30.5,0,16,0.6,1
29,32.5,30.5,0,17,0.6,1
29,32.5,30.5,0,18,0.6,0
29,32.5,30.5,0,19,0.8,1
29,32.5,30.5,0,20,0.8,1
29,32.5,30.5,0,21,0.8,0
29,32.5,30.5,0,22,1.2,1
29,32.5,30.5,0,23,1,1
29,32.5,30.5,0,24,1,1
29,32.5,30.5,0,25,0.6,0
29,32.5,30.5,0,26,1,1
29,32.5,30.5,0,27,1,1
29,32.5,30.5,0,28,1,1
29,32.5,30.5,0,29,1,1
29,32.5,30.5,0,30,1,1
29,32.5,31.5,0,1,1.8,1
29,32.5,31.5,0,2,1.6,1
29,32.5,31.5,0,3,1.2,1
29,32.5,31.5,0,4,1,1
29,32.5,31.5,0,5,0.8,1
29,32.5,31.5,0,6,0.6,1
29,32.5,31.5,0,7,0.4,1
29,32.5,31.5,0,8,0.4,1
29,32.5,31.5,0,9,0.4,1
29,32.5,31.5,0,10,0.2,0
29,32.5,31.5,0,11,0.4,1
29,32.5,31.5,0,12,0.4,1
29,32.5,31.5,0,13,0.4,1
29,32.5,31.5,0,14,0.4,1
29,32.5,31.5,0,15,0.4,1
29,32.5,31.5,0,16,0.4,1
29,32.5,31.5,0,17,0.4,1
29,32.5,31.5,0,18,0.4,1
29,32.5,31.5,0,19,0.4,1
29,32.5,31.5,0,20,0.4,1
29,32.5,31.5,0,21,0.4,1
29,32.5,31.5,0,22,0.4,1
29,32.5,31.5,0,23,0.4,1
29,32.5,31.5,0,24,0.4,1
29,32.5,31.5,0,25,0.2,1
29,32.5,31.5,0,26,0.2,1
29,32.5,31.5,0,27,0.2,0
29,32.5,31.5,0,28,0.4,1
29,32.5,31.5,0,29,0.4,1
29,32.5,31.5,0,30,0.4,1
29,32.5,32.5,0,1,1.8,1
29,32.5,32.5,0,2,1.6,1
29,32.5,32.5,0,3,1.2,1
29,32.5,32.5,0,4,1,1
29,32.5,32.5,0,5,0.8,1
29,32.5,32.5,0,6,0.6,0
29,32.5,32.5,0,7,1.2,1
29,32.5,32.5,0,8,1,1
29,32.5,32.5,0,9,1,1
29,32.5,32.5,0,10,1,1
29,32.5,32.5,0,11,0.8,1
29,32.5,32.5,0,12,0.8,1
29,32.5,32.5,0,13,0.8,1
29,32.5,32.5,0,14,0.8,1
29,32.5,32.5,0,15,0.8,1
29,32.5,32.5,0,16,0.8,1
29,32.5,32.5,0,17,0.4,1
29,32.5,32.5,0,18,0.4,1
29,32.5,32.5,0,19,0.4,1
29,32.5,32.5,0,20,0.4,1
29,32.5,32.5,0,21,0.4,1
29,32.5,32.5,0,22,0.4,1
29,32.5,32.5,0,23,0.2,1
29,32.5,32.5,0,24,0.2,1
29,32.5,32.5,0,25,0.2,0
29,32.5,32.5,0,26,0.4,1
29,32.5,32.5,0,27,0.4,1
29,32.5,32.5,0,28,0.4,1
29,32.5,32.5,0,29,0.4,1
29,32.5,32.5,0,30,0.4,1
29,32.5,33.5,0,1,1.8,1
29,32.5,33.5,0,2,1.6,1
29,32.5,33.5,0,3,1.2,1
29,32.5,33.5,0,4,1,1
29,32.5,33.5,0,5,0.8,1
29,32.5,33.5,0,6,0.6,1
29,32.5,33.5,0,7,0.4,1
29,32.5,33.5,0,8,0.4,1
29,32.5,33.5,0,9,0.4,1
29,32.5,33.5,0,10,0.2,1
29,32.5,33.5,0,11,0.2,1
29,32.5,33.5,0,12,0.2,1
29,32.5,33.5,0,13,0.2,0
29,32.5,33.5,0,14,0.4,1
29,32.5,33.5,0,15,0.4,1
29,32.5,33.5,0,16,0.4,1
29,32.5,33.5,0,17,0.4,1
29,32.5,33.5,0,18,0.4,1
29,32.5,33.5,0,19,0.4,1
29,32.5,33.5,0,20,0.2,1
29,32.5,33.5,0,21,0.2,0
29,32.5,33.5,0,22,0.4,1
29,32.5,33.5,0,23,0.4,1
29,32.5,33.5,0,24,0.4,1
29,32.5,33.5,0,25,0.4,1
29,32.5,33.5,0,26,0.4,1
29,32.5,33.5,0,27,0.4,1
29,32.5,33.5,0,28,0.4,1
29,32.5,33.5,0,29,0.4,0
29,32.5,34.5,0,1,1.8,1
29,32.5,34.5,0,2,1.6,1
29,32.5,34.5,0,3,1.2,1
29,32.5,34.5,0,4,1,1
29,32.5,34.5,0,5,0.8,1
29,32.5,34.5,0,6,0.6,1
29,32.5,34.5,0,7,0.4,1
29,32.5,34.5,0,8,0.4,1
29,32.5,34.5,0,9,0.4,1
29,32.5,34.5,0,10,0.2,0
29,32.5,34.5,0,11,0.4,1
29,32.5,34.5,0,12,0.4,1
29,32.5,34.5,0,13,0.4,1
29,32.5,34.5,0,14,0.4,1
29,32.5,34.5,0,15,0.4,1
29,32.5,34.5,0,16,0.4,1
29,32.5,34.5,0,17,0.4,1
29,32.5,34.5,0,18,0.4,1
29,32.5,34.5,0,19,0.4,1
29,32.5,34.5,0,20,0.4,0
29,32.5,34.5,0,21,0.4,1
29,32.5,34.5,0,22,0.4,1
29,32.5,34.5,0,23,0.4,0
29,32.5,34.5,0,24,0.6,1
29,32.5,34.5,0,25,0.4,1
29,32.5,34.5,0,26,0.4,0
29,32.5,34.5,0,27,0.6,1
29,32.5,34.5,0,28,0.6,1
29,32.5,34.5,0,29,0.6,1
29,32.5,34.5,0,30,0.6,1
29,32.5,30.5,1,1,2.6,1
29,32.5,30.5,1,2,2,0
29,32.5,30.5,1,3,3.4,1
29,32.5,30.5,1,4,3.2,1
29,32.5,30.5,1,5,3,1
29,32.5,30.5,1,6,2.8,1
29,32.5,30.5,1,7,2.6,1
29,32.5,30.5,1,8,2.6,1
29,32.5,30.5,1,9,2.4,1
29,32.5,30.5,1,10,2.2,1
29,32.5,30.5,1,11,2.2,1
29,32.5,30.5,1,12,1.8,1
29,32.5,30.5,1,13,1.8,0
29,32.5,30.5,1,14,2.4,1
29,32.5,30.5,1,15,2.2,0
29,32.5,30.5,1,16,2.6,1
29,32.5,30.5,1,17,2.4,1
29,32.5,30.5,1,18,2.4,1
29,32.5,30.5,1,19,2.4,0
29,32.5,30.5,1,20,2.8,1
29,32.5,30.5,1,21,2.6,1
29,32.5,30.5,1,22,2.6,1
29,32.5,30.5,1,23,2.6,1
29,32.5,30.5,1,24,2.6,0
29,32.5,30.5,1,25,3,1
29,32.5,30.5,1,26,2.8,1
29,32.5,30.5,1,27,2.8,1
29,32.5,30.5,1,28,2.8,1
29,32.5,30.5,1,29,2.8,1
29,32.5,30.5,1,30,2.6,1
29,32.5,31.5,1,1,2.6,0
29,32.5,31.5,1,2,4,1
29,32.5,31.5,1,3,3.8,1
29,32.5,31.5,1,4,3.6,1
29,32.5,31.5,1,5,3.4,1
29,32.5,31.5,1,6,3.2,1
29,32.5,31.5,1,7,3.2,1
29,32.5,31.5,1,8,3,1
29,32.5,31.5,1,9,2.8,1
29,32.5,31.5,1,10,2.4,1
29,32.5,31.5,1,11,2.2,1
29,32.5,31.5,1,12,2,1
29,32.5,31.5,1,13,1.8,1
29,32.5,31.5,1,14,1.6,1
29,32.5,31.5,1,15,1.4,1
29,32.5,31.5,1,16,1.2,0
29,32.5,31.5,1,17,2,1
29,32.5,31.5,1,18,1.8,0
29,32.5,31.5,1,19,2.4,0
29,32.5,31.5,1,20,3,1
29,32.5,31.5,1,21,3,0
29,32.5,31.5,1,22,3.6,1
29,32.5,31.5,1,23,3.4,1
29,32.5,31.5,1,24,3.4,1
29,32.5,31.5,1,25,2.8,1
29,32.5,31.5,1,26,2.8,0
29,32.5,31.5,1,27,3.4,0
29,32.5,31.5,1,28,4,1
29,32.5,31.5,1,29,4,1
29,32.5,31.5,1,30,4,1
29,32.5,32.5,1,1,2.6,1
29,32.5,32.5,1,2,2,1
29,32.5,32.5,1,3,1.8,1
29,32.5,32.5,1,4,1.4,1
29,32.5,32.5,1,5,1.2,1
29,32.5,32.5,1,6,1,0
29,32.5,32.5,1,7,1.8,0
29,32.5,32.5,1,8,2.8,1
29,32.5,32.5,1,9,2.6,1
29,32.5,32.5,1,10,2.4,1
29,32.5,32.5,1,11,2.2,1
29,32.5,32.5,1,12,2.2,1
29,32.5,32.5,1,13,2,1
29,32.5,32.5,1,14,1.6,1
29,32.5,32.5,1,15,1.6,1
29,32.5,32.5,1,16,1.6,1
29,32.5,32.5,1,17,1.4,0
29,32.5,32.5,1,18,2,1
29,32.5,32.5,1,19,1.6,1
29,32.5,32.5,1,20,1.6,1
29,32.5,32.5,1,21,1.6,1
29,32.5,32.5,1,22,1.6,1
29,32.5,32.5,1,23,1.6,1
29,32.5,32.5,1,24,1.6,1
29,32.5,32.5,1,25,1.6,1
29,32.5,32.5,1,26,1.2,0
29,32.5,32.5,1,27,1.6,1
29,32.5,32.5,1,28,1.6,1
29,32.5,32.5,1,29,1.6,1
29,32.5,32.5,1,30,1.6,1
29,32.5,33.5,1,1,2.6,1
29,32.5,33.5,1,2,2,1
29,32.5,33.5,1,3,1.8,1
29,32.5,33.5,1,4,1.4,1
29,32.5,33.5,1,5,1.2,1
29,32.5,33.5,1,6,1,1
29,32.5,33.5,1,7,0.8,1
29,32.5,33.5,1,8,0.6,1
29,32.5,33.5,1,9,0.6,1
29,32.5,33.5,1,10,0.4,0
29,32.5,33.5,1,11,0.8,0
29,32.5,33.5,1,12,1.4,1
29,32.5,33.5,1,13,1.2,1
29,32.5,33.5,1,14,1.2,1
29,32.5,33.5,1,15,1,1
29,32.5,33.5,1,16,1,1
29,32.5,33.5,1,17,1,1
29,32.5,33.5,1,18,1,1
29,32.5,33.5,1,19,0.8,1
29,32.5,33.5,1,20,0.6,1
29,32.5,33.5,1,21,0.6,0
29,32.5,33.5,1,22,1,1
29,32.5,33.5,1,23,1,0
29,32.5,33.5,1,24,1.2,1
29,32.5,34.5,1,1,2.6,1
29,32.5,34.5,1,2,2,1
29,32.5,34.5,1,3,1.8,1
29,32.5,34.5,1,4,1.4,1
29,32.5,34.5,1,5,1.2,1
29,32.5,34.5,1,6,1,1
29,32.5,34.5,1,7,0.8,1
29,32.5,34.5,1,8,0.6,1
29,32.5,34.5,1,9,0.6,0
29,32.5,34.5,1,10,1,1
29,32.5,34.5,1,11,1,0
29,32.5,34.5,1,12,1.6,1
29,32.5,34.5,1,13,1.4,0
29,32.5,34.5,1,14,2.2,1
29,32.5,34.5,1,15,2,1
29,32.5,34.5,1,16,1.8,1
29,32.5,34.5,1,17,1.8,1
29,32.5,34.5,1,18,1.6,1
29,32.5,34.5,1,19,1.6,1
29,32.5,34.5,1,20,1.2,1
29,32.5,34.5,1,21,1.2,1
29,32.5,34.5,1,22,1.2,0
29,32.5,34.5,1,23,1.6,1
29,32.5,34.5,1,24,1.6,1
29,32.5,34.5,1,25,1.6,1
29,32.5,34.5,1,26,1.2,1
29,32.5,34.5,1,27,1.2,0
29,32.5,34.5,1,28,1.6,1
29,32.5,34.5,1,29,1.6,1
29,32.5,34.5,1,30,1.6,1
30,32.1,30.1,0,1,1.8,1
30,32.1,30.1,0,2,1.6,1
30,32.1,30.1,0,3,1.2,1
30,32.1,30.1,0,4,1,1
30,32.1,30.1,0,5,0.8,1
30,32.1,30.1,0,6,0.6,1
30,32.1,30.1,0,7,0.4,1
30,32.1,30.1,0,8,0.4,1
30,32.1,30.1,0,9,0.4,1
30,32.1,30.1,0,10,0.2,1
30,32.1,30.1,0,11,0.2,1
30,32.1,30.1,0,12,0.2,1
30,32.1,30.1,0,13,0.2,0
30,32.1,30.1,0,14,0.4,1
30,32.1,30.1,0,15,0.4,1
30,32.1,30.1,0,16,0.4,1
30,32.1,30.1,0,17,0.4,1
30,32.1,30.1,0,18,0.4,1
30,32.1,30.1,0,19,0.4,1
30,32.1,30.1,0,20,0.2,1
30,32.1,30.1,0,21,0.2,0
30,32.1,30.1,0,22,0.4,1
30,32.1,30.1,0,23,0.4,1
30,32.1,30.1,0,24,0.4,1
30,32.1,30.1,0,25,0.4,1
30,32.1,30.1,0,26,0.4,1
30,32.1,30.1,0,27,0.4,1
30,32.1,30.1,0,28,0.4,1
30,32.1,30.1,0,29,0.4,1
30,32.1,30.1,0,30,0.4,1
30,32.1,31.1,0,1,1.8,1
30,32.1,31.1,0,2,1.6,1
30,32.1,31.1,0,3,1.2,1
30,32.1,31.1,0,4,1,1
30,32.1,31.1,0,5,0.8,1
30,32.1,31.1,0,6,0.6,1
30,32.1,31.1,0,7,0.4,1
